country_name,place_name,review_header,review,written_date
Germany,Schnoor Viertel,Picturesque Shopping Place,"The little hidden alleys of the Schnoor are always worth strolling through. They offer a lot of small shops to buy touristy things.. Bought my lovely gold ring there.

If you want to buy stuff or not - definitely go there and have a look.","Written October 19, 2018"
Germany,Schnoor Viertel,My favourite place in Bremen,"Here you find nice restaurants and a lot of special shops, even a theatre that was founded by my father, but has changed name since.
In summer you can sit outside the restaurants and enjoy a small meal, a glass of wine or beer. I recommend ""Der kleine Olymp"".","Written September 30, 2018"
Germany,Schnoor Viertel,"Wonderful Historic ""Village"" in the middle of city","While visiting Bremen, my wife and I walked over to the nearby Schnoor area. It's small winding streets are full of small, old buildings housing shops, bars, restaurants, small hotels, and I believe some residences. We looked; I photographed; my wife shopped; and we came back one evening for dinner. A not-to-be-missed experienced during a visit to Bremen.","Written September 29, 2018"
Germany,Schnoor Viertel,A beautiful glimpse of the past,"Bremen itself may not necessarily be one of Germany’s most beautiful cities but, the Schnoor Viertel is charming and a lovely place to visit artisans’s shops or stop for some Kaffee und Kuchen.","Written September 24, 2018"
Germany,Schnoor Viertel,Worth having a wander,"This is a really unique area of very old buildings and shops, narrow cobble stone streets. Also restaurants","Written September 22, 2018"
Germany,Schnoor Viertel,Amazing visit of the Schnoor Quarter,"Nestled between the market place and the river Weser, this amazing historical area was incredible. Lined with houses dating from the 15th and 16th century and laneways barely over a metre wide, this area takes you back to another time. There are cafes and shops full of artistic mementos and interesting souvenirs. Well worth a visit.",
Germany,Schnoor Viertel,Lovely old style area,"Been here a few times and I love to walk down the small streets. loads of character, cafes a little expensive but what else would you expect in a tourist area.","Written September 9, 2018"
Germany,Schnoor Viertel,A real treat!,This is a very beautiful area full of quaint shops and narrow alleys and is great to explore. The area isnt large but a lovely place to wander round and have a meal or drink and get some souvenirs.,"Written November 6, 2018"
Germany,Schnoor Viertel,Pleasant if crowded,"The end of October sees Bremen's Frei Markt, a 900+ years old fair.....once a major trading event, now a huge funfair. The town was very busy with German tour parties who would then go on to the fair (it was also a Saturday). The area was very, very busy.
The narrow streets and lanes have some interesting half-timbered houses, and if this is your first visit to Germany, look really interesting. Travel about a little, and they turn out to be less so. The shops are middle to upmarket tourist havens, and if that is your thing, fine.
There are one or two restaurants/pubs in the area, but after entering one and seeing the crowd and its disorganised staff, we gave up...fortunately finding a superb one just at the fringes of the area. Surprisingly quite a few cafés seemed quieter, but looking at what was on offer, we realised that many are not that good, and the Germans know that. So choose carefully.
So for an introduction to what an older city looked like in 400 years ago, it is a good starting point.","Written October 27, 2018"
Germany,Schnoor Viertel,Very nice place,"This Schnoor district is very uncommon place, with narrow winding streets
It's really nice to stroll around, visit artisan shops and boutiques, nice restauants.
Seems to be out of time!",
Germany,Schnoor Viertel,Picturesque Shopping Place,"The little hidden alleys of the Schnoor are always worth strolling through. They offer a lot of small shops to buy touristy things.. Bought my lovely gold ring there.

If you want to buy stuff or not - definitely go there and have a look.","Written October 19, 2018"
Germany,Schnoor Viertel,My favourite place in Bremen,"Here you find nice restaurants and a lot of special shops, even a theatre that was founded by my father, but has changed name since.
In summer you can sit outside the restaurants and enjoy a small meal, a glass of wine or beer. I recommend ""Der kleine Olymp"".","Written September 30, 2018"
Germany,Schnoor Viertel,"Wonderful Historic ""Village"" in the middle of city","While visiting Bremen, my wife and I walked over to the nearby Schnoor area. It's small winding streets are full of small, old buildings housing shops, bars, restaurants, small hotels, and I believe some residences. We looked; I photographed; my wife shopped; and we came back one evening for dinner. A not-to-be-missed experienced during a visit to Bremen.","Written September 29, 2018"
Germany,Schnoor Viertel,A beautiful glimpse of the past,"Bremen itself may not necessarily be one of Germany’s most beautiful cities but, the Schnoor Viertel is charming and a lovely place to visit artisans’s shops or stop for some Kaffee und Kuchen.","Written September 24, 2018"
Germany,Schnoor Viertel,Worth having a wander,"This is a really unique area of very old buildings and shops, narrow cobble stone streets. Also restaurants","Written September 22, 2018"
Germany,Schnoor Viertel,Amazing visit of the Schnoor Quarter,"Nestled between the market place and the river Weser, this amazing historical area was incredible. Lined with houses dating from the 15th and 16th century and laneways barely over a metre wide, this area takes you back to another time. There are cafes and shops full of artistic mementos and interesting souvenirs. Well worth a visit.",
Germany,Schnoor Viertel,Lovely old style area,"Been here a few times and I love to walk down the small streets. loads of character, cafes a little expensive but what else would you expect in a tourist area.","Written September 9, 2018"
Germany,Schnoor Viertel,Best Place to start your Bremen tour/visit!,"My wife and myself arrived in Bremerhaven yesterday morning aboard the Azamara Journey Cruise Ship and - together with some fellow passengers - spent the afternoon on a Walking Tour of nearby (55 kms away) Bremen.

In this regard, we were fortunate to have an excellent guide who suggested that the tour should start in the Schnoor District - Bremen’s oldest quarter less than 5 minutes walk from the main square.

This proved a good move setting the scene nicely for the rest of the tour which tool in the cathedral, City Hall and the riverside area. Schnoor is not huge but it is packed with history - meandering streets with half-timbered houses, many of which are now restaurants or shops.

All visitors are, therefore, strongly recommended to spend their first 30 minutes or so in the delightful Schnoor District.","Written September 5, 2018"
Germany,Schnoor Viertel,Nice tourist area,"Small streets with plenty of small shops to spend a couple of hours. Went there in September which is off peak tourist season, it is not crowded and comfortable to walk around. Plenty of cafes where you can have a nice coffee and a piece of cake.","Written September 3, 2018"
Germany,Schnoor Viertel,Nice walk,Lovely area to walk and have a look at some shops and old houses and cobblestone alleyways. Went there just before the shops opend as to avoid hordes of tourists and get some nice pictures.,"Written September 2, 2018"
Germany,Schnoor Viertel,An absolute MUST,"This is such a beautiful part of the town. Meander through the narrow alleyways passing tearooms, shops, galleries, etc. The houses are colourful and pretty. There is also a shop selling Christmas decorations, another offering homemade ice-cream lollipops. There is also the ""Bremer Geschichtenhaus"" where they tell you about the history of Bremen, told by actors who bring you back in time. It is very interesting and very well done.","Written August 30, 2018"
Germany,Schnoor Viertel,Walking through a fairytale,"Should you have one hour to spend ( or more if you want to eat and drink), go to Schnoor. You will be in a fairytale with wonderful houses and sweets.","Written August 27, 2018"
Germany,Schnoor Viertel,Scored lower because it is too crowded with tourists.,"This area dates back to the 13th century, however the Franciscan Monastery at the edge of Schnoor is the only building that is fully original. By the 1950s all rest of the building were in extremely bad shape, then the city decided to rebuild and restore this area. In 1973 it was designated a historic area. We enjoyed walking through this area, but the enjoyment was hampered by way too many tourists for these narrow streets to handle. On top of that there are tour groups in numbers up to 50 people each crowded together with a leader holding a flag or sign up high and speaking loudly. It is bad and a poorer experience because of this. I would recommend visiting here early in the morning and certainly before 10 am. After that it is too crazy.",
Germany,Schnoor Viertel,"Small, narrow, quaint, delicious.","Who was not in Schnoor, that was not in Bremen. The old quarter of Bremen is cozy and really very authentic. There are many small shops, nice coffees and lots to discover. Particularly noteworthy is the store FIEV SINN, in which there are many nice little things and also very special ice cream to buy.","Written August 20, 2018"
Germany,Schnoor Viertel,Medieval Germany at it's best,"I loved the Schnoor Viertel. While walking through the narrow streets and perusing the small shops, I felt transport back to medieval Germany. This would be a great place to have a medieval fair or something. Lots to look at and lots to see. The streets are extremely narrow in some sections and it's very possible to get lost.","Written August 18, 2018"
Germany,Schnoor Viertel,Funny different - must see place,"A district where workers where living back in time - now replaced by creative artists, small bars, restaurants and shops. You must go there and enjoy the small district with happy colors and many details to discover.",
Germany,Schnoor Viertel,Great place,Incredible old part of town. I most enjoyed rubbing the nose of the little donkey statue which I'm told is very good luck!,"Written August 12, 2018"
Germany,Schnoor Viertel,not as fantastic,"You can't miss Schnoor, because it is very well indicated.
I was disapointed, because a lot of shoppes were closed or opened in the afternoon. It's really just one street.","Written August 9, 2018"
Germany,Schnoor Viertel,a must-go-there for tourists,..simply impressing what was made of a former run-down poor-man neighborhood. But: watch out for tourist traps and pure rip-off there!!,"Written August 9, 2018"
Germany,Schnoor Viertel,A trip back in time,"We spent half a day wandering the streets, enjoying the shops and being aware of the age of the buildings surrounding us. Many German cities have an old town (Altstadt) but this is something rather special.","Written August 4, 2018"
Germany,Schnoor Viertel,Must see the Schnoor Viertel,"This is a must see/walk through. Very unique area full of folklore, narrow streets and very old buildings (15th century). Highlights include the ""Marriage Hotel"" and the smallest house in the Viertel (Quarter).","Written July 31, 2018"
Germany,Schnoor Viertel,Wonderful village,"This is a highlight of Bremen for me. It is nice to stroll through the tiny village. If you like to buy souvenirs, this is the place. There are a lot of unique gift ideas.","Written July 29, 2018"
Germany,Schnoor Viertel,One of the cutest parts of Bremen,If you are in Bremen walking to and through the Schnoor is a must. Some great shops and reasonably priced dining abounds. I visit every time I am in town!,"Written July 29, 2018"
Germany,Schnoor Viertel,Loved this area...,"Adorable area with narrow streets/alleys and brightly painted building. Many plants and flowers along the streets. Great photos can be taken here, if you can dodge to people!","Written July 24, 2018"
Germany,Schnoor Viertel,Charming area,Cosy little area with small old style houses with a lot of craft shops and places to eat and drink. We only walked through the area before noon and did not try any restaurants. This area is a must when you visit Bremen.,"Written July 24, 2018"
Germany,Schnoor Viertel,CUTE!,"The Schnoor is the oldest part of Bremen, built in a time when people didn't value personal space apparently. The streets are only as wide as a person, and it's adorable. It's sort of a magical place. They also have the year-long Christmas shop for no reason.","Written July 24, 2018"
Germany,Schnoor Viertel,Hidden attraction of Bremen,"Visiting the Schnoor Viertel for the first time was exciting enough to forget about the weaknesses. It could be better if they try to be more touristic (shops, restaurants, and people)","Written July 18, 2018"
Germany,Schnoor Viertel,Beautiful but fare to many tourist shops,The Schnoor area is beautiful with all it's quirky and old houses and small passages. But unfortunately all the shops are what I would call tourist traps... expensive and have you seen one kind...you have almost seen them all.,"Written July 14, 2018"
Germany,Schnoor Viertel,- but too touristy,"The Schnoor Viertel is a must-see neighbourhood in Bremen with charming houses and funny little shops. Unfortunately, the rest of the world has also discovered this fact - you are constantly surrounded by hundreds of foreigners with iPhones and cameras. Just like yourself.

But go there, anyway.","Written July 7, 2018"
Germany,Schnoor Viertel,Nice street,"The old district of Bremen is a small maze of alleyways teeming with nice shops and pubs. Must to see if you’re in town.
Last but important we had some difficulties to find “the Schnoor”, so remember ask don’t cost anything.",
Germany,Schnoor Viertel,A cute place to see,If you can wait and head here later when not so crowded you will certainly enjoy that you can move around a little easier.,
Germany,Schnoor Viertel,Quaint and charming,"Well worth a look when in town. We enjoyed wandering the narrow streets between very old shops and houses. It was quite busy, but it was a lovely Saturday and there was a market on in the main square of Bremen. On the way we saw a lovely old windmill too which I have added a photo of.",
Germany,Schnoor Viertel,A must see in Bremen,A very nice place for shopping and to see the city as it was hundert of years ago. Even on a Sunday the shops were open and it was not overcrowded.,"Written June 25, 2018"
Germany,Schnoor Viertel,Sooo lovely and romantic,Such an adorable little quarter of Bremen which is definitely worth a visit for a day. I made a day trip from Hamburg which was just fine. You’ll absolutely love the old town.,
Germany,Schnoor Viertel,"Quaint and stylish, interesting corners to look round","I visited on a day with the occasional dampness (not quite rain), and as a resut the streets were fairly empty of tourists.
Wandering round there are a lot of small corners to peer round, and I discovered that it pays to walk to the end of every street/path/alley that you see since some have hidden gems, and some lead to other streets (although they are just wide enough for one person to walk down - and only then if they are not too large).
I stopped for a Viennese coffee that was a bit expensive, but large. The area caters for the tourist trade, but still retains a degree of originality.","Written June 20, 2018"
Germany,Schnoor Viertel,Definitely worth a visit,"So easy to visit as only a five minute walk from Botttcherstrasse.

Loved this maze of narrow streets and passages. Very picturesque and lots of photo and shopping opportunities, but it was extremely busy on the Saturday afternoon we visited which made it difficult to move along some of the narrowest passages.

Could be quieter and more enjoyable on other days or early morning or evening.","Written June 14, 2018"
Germany,Schnoor Viertel,Came back a second day to explore here,Early morning it was lovely and peaceful and by early afternoon it was packed with groups of tourist with tour guides. Very busy then. Lots of interesting shops. Well worth a visit,"Written June 5, 2018"
Germany,Schnoor Viertel,Beautiful but fare to many tourist shops,,"Written June 5, 2018"
Germany,Schnoor Viertel,Don't Miss This!,"This is a charming historic section of Bremen dating back to the 16th century. It's filled with timberframe buildings, narrow and quaint streets, shops, restaurants, etc. It is a place to simply stroll for an hour or to have a drink or meal at one of the many establishments.","Written June 4, 2018"
Germany,Schnoor Viertel,A jewel down town Bremen,"While in Bremen you must stroll through the Schnoor with its historic buildings, the smallest street less than 1m wide, very good restaurants, cafes shops and bars.","Written May 28, 2018"
Germany,Schnoor Viertel,This is why we travel to Europe.,Such a cute part of Bremen. It does feel like a scene from Harry Potter. The streets are so narrow and the building are so cute. Great restaurants and shops. A must !,"Written May 27, 2018"
Germany,Schnoor Viertel,Superb piece of Bremen.,"Snoor is a beautiful area of Bremen.Little old streets,Shops and cafe's make it a must see on any visit to Bremen.","Written May 25, 2018"
Germany,Schnoor Viertel,feels like harry potter...,An unexpected interesting point of Bremen. This small neibourhood worths a visit. It feels like you are in a Harry Potter movie...,"Written May 23, 2018"
Germany,Schnoor Viertel,Awesome!,"We dont know when or if there are any quiet days (with less tourists etc). But the quarter is really worth a visit. Cute little alleys, cafes, galleries...and dont forget to explore the small alleys behind the houses...picturesque!","Written May 20, 2018"
Germany,Schnoor Viertel,Hidden Gem,"Reminiscent of an old seaside village for some reason I can't really put my finger on!

Beautiful narrow cobbled streets with speciality one off shops on every turn.

I brought a lovely Bremen tea light holder in Erzgebirge im Schnor. The shop has some lovely very well priced gifts plus some very very expensive wooden hand made items. (I'm sure they are worth the price but out if my budget).

There is a Christmas shop selling beautiful delicate glass tree ornaments.

It's like a maze of quaint shops - make sure you don't miss anything.",
Germany,Schnoor Viertel,Romantic,"Bremen surprised me with the Schnoor Viertel!!! I completely fell in love! Must see when in Bremen! I spend around 1h here, going around in all the small streets.",
Germany,Schnoor Viertel,A Disney Experience. Colourful. Unreal.,Walking these streets feels like an unreal experience. As if it was build as an attraction in an amusement parc. A must see in Bremen. Very much old people.,
Germany,Schnoor Viertel,nice toure,"It will be very nice to visit this area, you will get nice feeling. I highly recommend to have experience and visit the Schnoor","Written May 7, 2018"
Germany,Schnoor Viertel,Totally worthy,Small little neighborhood with a lot of original shops and nice environment. Great for walking around,"Written May 5, 2018"
Germany,Schnoor Viertel,Schnoor is a must see in Bremen,"We went there but arrived from the wrong site, the houses were painted in strange colors and the architecture very strange. We were ready to leave the same way out, but we went through and found a lovely part of the city, with beautiful old houses small shops, cafés, restaurants and so on. It’s worth spending a couple of hours in this area.","Written April 29, 2018"
Germany,Schnoor Viertel,Little old part of town,"You can't miss it! Signs tell you were schnoor starts
It can quite busy in the weekends. So prepare for a re-vidit at night time. Most tourists (like me :-)) will be gone. And now you can shoot your best photo's here.
Downside... the shops / ateliers will be closed.
A must see when mn Bremen.",
Germany,Schnoor Viertel,Very quaint area,"I wish we had longer to spend in Schnoor, and in Bremen! We really enjoyed walking through the narrow streets, and even the rain gave it a bit of character. We enjoyed both Bremen and Schnoor and would love to go back and spend some time there during Christmas.","Written April 23, 2018"
Germany,Schnoor Viertel,Old charm quaint area,"Spent a few hours walking around in the rain. It is a very interesting historical place. Small houses are lined up next to each other and well maintained. There are allies so narrow that one has to walk sideways. Walking around is calm and reflective. Then pop into a bar for a draft beer, lovely!","Written April 15, 2018"
Germany,Schnoor Viertel,Schnoor!!! - you must go here if you are in town,amazing place to explore and get lost in between the small streets you can only walk. buildings from the 14th century forward. Truly remarkable place you must visit!!,"Written April 15, 2018"
Germany,Schnoor Viertel,Don’t miss this part of town.,"This part of town is an experience you shouldn’t miss. Great small local shops. Totally different world from the rest of Bremen, which we also loved. Definitely take time to see this section and bring a camera or smartphone.","Written April 14, 2018"
Germany,Schnoor Viertel,Must visit,"There’s no words to describe the beauty of this, the heart of Bremen!
The narrow streets, the shop, the architecture, the little cafes take you back in time. I absolutely loved getting lost and not looking at the map. It’s a Must",
Germany,Schnoor Viertel,Must visit if you are in Bremen,"I live this place and it is a heritage site protected by UNESCO. There are small coffee shops available n I loved visiting this place.
I have no words to express my feeling that I have about Schoor.",
Germany,Schnoor Viertel,Old beautiful neighborhood,,
Germany,Schnoor Viertel,Interesting part of the old town in Bremen,Lots of little shops in a very scenic part of Bremen. Old houses narrow streets and lanes. Loved all the specialty shops and the cafes. Puts you back in time.,"Written April 2, 2018"
Germany,Schnoor Viertel,Quaint,"Very quaint, scenic area of Bremen. Some of the lanes are so small that you have to turn sideways just to fit through. Worth checking out the little shops and cafes in this area.","Written April 1, 2018"
Germany,Schnoor Viertel,Quaint little area,Lovely little area in the center of Bremen. Nice for a little walk. I just wish it was a bigger area.,"Written March 18, 2018"
Germany,Schnoor Viertel,Beautiful old buildings,These narrow streets are so romantic. Authentic colorful buildings are so stunning! We liked it so much.,
Germany,Schnoor Viertel,History in those narrow lane,"Don't be surprised to find some unique store with the amazing collection of clothes, bags, accessories or anything on this earth also there is a shop where you will get Christmas related goodies all around the year.
There are beautiful Bars, restaurants and Cafes.
Do try the handmade Schnoor chocolates.
Located at another side of the Marktplatz crossing the Tram/Bus Stop.",
Germany,Schnoor Viertel,A small visit to Schnoor,"We arrived to Bremen in the morning and went straight to the schnoors, as soon as we arrived we saw the true beauty of the city centre. The shops that we saw we just amazing. Small bars and cafes were available but get very busy in the day. Still worth a visit for a great afternoon","Written February 11, 2018"
Germany,Schnoor Viertel,Winds its way into your heart,"We entered the Schnoor from the Marktplatz (after admiring the statue of Roland, the Rathaus (Town Hall), the statue that marks the place of the pre-Inquisition bath house -- fun and naughty, and the Dom (the Cathedral), and rubbing the nose of the donkey (the Musicians of Bremen statue) on a cold January evening. The Schnoor -- which means ""the Rope"" in German) -- is aptly named. Its accepted meaning derives from the houses strung together like beads on a string and, alternatively, the ropemakers' quarter. I missed the rest of the branches of the maze, so tell of what I saw.

The narrow, winding alley goes through the oldest part of Bremen where narrow half-timbered houses jostle and lean over you, spilling over with tiny shops stuffed with souvenirs, sweets -- where they were pulling taffy as we watched), ribbons and buttons, and Christmas decorations (it's open all year), handicrafts and herb teas and soaps, and more. We stopped at a kiosk selling gluhwein, and in the doorway across the lane (that is, six feet away) stood a man in medieval costume, holding a dead rat (okay, a very good imitation of one). Clearly advertising a performance within, but alas, we had not the time to stop and see. Of the several cafes, we visited one (the name of which escapes me, but is a huge, high-ceilinged place, very 1920s, the walls crammed with photographs of the dignitaries and celebrities who have all stopped by for a drink).

In places, the Schnoor is so narrow that you could touch the walls on both sides when you stretch your arms. A cluster of potted plants in a corner at one of the many bends of this crooked alley, curtains in the upstairs windows show that some lucky people live in this delightful piece of Bremen. One can go on to the Boetscherstrasse and the Paula Modersohn-Becker Museum (we could not, as it was too late, so consoled ourselves with shopping at the souvenir shop).

The trip was too short, and I longed to go back spend all day there. Now, the tradition is, if you rub the statue of the Bremen Musicians, you will return, So I am pretty sure I'll be back.","Written February 10, 2018"
Germany,Schnoor Viertel,A Brothers Grimm fairy tale kind of place,"The Schnoor quarter is one of the gems of old Bremen - a district so cute that it makes your heart swell just to be there. It's filled with tiny shops in historic old buildings and cutesy restaurants down narrow alleyways. It's like something from a fairy story. It's immaculately preserved, almost always very clean and tidy (very German!) and it's well worth a wander. However in the high season it can get REALLY crowded","Written February 9, 2018"
Germany,Schnoor Viertel,A good stroll,"It's surely worth it, you can enjoy an hour or two, it depends on how many stops you make at the local shops, restaurants, cafes or pub...but it's very peculiar. Narrow unique alleys, you wondered how people live there as some of the building seem pending. I really liked this bit of town. It's quite small, but full of wonders.","Written January 29, 2018"
Germany,Schnoor Viertel,Time machine,"Schnoor can be easily called as the gem of the small and beautiful Bremen. It's possible to feel the middle ages atmosphere within the narrow streets of Schnoor. Even though tourism makes it's negative impact in some places and few crowds of people can be annoying somethimes, this district was surely the highlight of my Bremen trip.","Written January 23, 2018"
Germany,Schnoor Viertel,Lot's of little quirky shops,"Lot's of small interesting shops in houses which are hundreds of years old. It was a bit crowed on this beautiful spring weekend, but it is the same in other popular cities.","Written January 14, 2018"
Germany,Schnoor Viertel,Back in time,Beautifull little cobblestone streets with nice shops and restaurants. A nice walkthrough on the edge of the historic centre,"Written January 13, 2018"
Germany,Schnoor Viertel,little neighborhood,"it is a cute,little neighborhood,with little houses,narrow streets and historical patisseries..walking in the narrow streets -some of them less than 1 meter wide-is amazing..the cakes that eaten in the little patisseries are delicious..","Written January 10, 2018"
Germany,Schnoor Viertel,A Pittoresque Bazar Walk,Schnoor is a bazar experience in this old German city. Small alleys and streets. A pity that the old city life has gone and only touristique things are left. But on a quiet day worth to go.,"Written January 3, 2018"
Germany,Schnoor Viertel,Cute maze of small shops,"We had a lovely time in this small historical quarter. Most of which was spent in the cake shop, cafe tolke. We could have stayed there for days, there was plenty of cake to try.","Written December 27, 2017"
Germany,Schnoor Viertel,Quaint shopping,"Really attractive area in the old town of Bremen. Narrow houses, boutique shops, full of atmosphere. Well worth a visit.","Written December 21, 2017"
Germany,Schnoor Viertel,Collection of old buildings,"I suppose this is the main attraction of Bremen. Unlike many other big cities in Germany, the old town of Bremen escaped the bombing in WWII. Narrow alleyways house many bars, restaurant and boutiques.","Written December 20, 2017"
Germany,Schnoor Viertel,very good,"nice and cute turistic area ,definetly visit area ,
I feel history of Bremen over there.
and you can buy small gift for friends","Written December 15, 2017"
Germany,Schnoor Viertel,good atmosphere,It is a very nice area with small unique shops and fantastic restaurants. Also the buildings are traditional and verry nice. A must go if you are in Bremen.,"Written December 11, 2017"
Germany,Schnoor Viertel,Must see!,"Very interesting collection of old buildings from the 15th to 18th century, This area was one of the few parts of Bremen to avoid the bombing raids during WW2","Written December 7, 2017"
Germany,Schnoor Viertel,Small village!,Worth strolling through here. Some building date back to over 300years old. The streets or alleys are very narrow as no cars were around when this place was built up.,"Written November 29, 2017"
Germany,Schnoor Viertel,Great location - service OK,"Our two couples enjoyed the evening meal, though the choice was limited. The breakfast was very good. The service was slow at breakfast as we were on the top floor.
Great location in the old town","Written November 27, 2017"
Germany,Schnoor Viertel,My favorite part of Bremen,"Schnoor is surprisingly cozy, trendy, and beautiful part of Bremen! I could easily say it’s one of my favorite places in Germany and I’d love to come back. We visited there during the summer time, but I bet it’s gorgeous around Christmas too. Those little streets remind me so much of small cities in the Italian Riviera, with its little street cafes and craftsman souvenir shops.","Written November 26, 2017"
Germany,Schnoor Viertel,There's always something different to catch your eye,"I cannot even dare to describe the beauty, cuteness, Bremenness and at the same time diversity of the Schnoor. Your visit can be quick, but you will probably be stuck at some interesting point that catches your eye. Be prepared to spend, whether for a simple trinket, or an expensive gift.","Written November 18, 2017"
Germany,Schnoor Viertel,Best part of Bremen!,"Great place for artsy shops and cute cafes, best to visit in daylight! Went back at night and in the morning to see all of it!","Written November 11, 2017"
Germany,Schnoor Viertel,Romantic Section of Cafes and Shops!,"Wish we had more time here!

You can easily spend 4 hours or more browsing through many quaint shops and having coffee/tea and goodies at cafes or a full meal.

The architecture is wonderful...many little houses dating back as early as the 1400's.

We especially liked the little shop called ""Marine"" near the happy bathers statute that sells hand created hats, scarves and shawls a (my weakness! ) along with scented candles and other gift items. We bought hats and candles and have been pleased with both.

Also the Cafe in Schnoor. My husband sampled two slices of the delicious cakes (his weakness!) with our tea and coffee and both plates were almost locked clean.

Come and see this quaint section when in Bremen...but give yourself time to enjoy it at a leasure pace.","Written November 10, 2017"
Germany,Schnoor Viertel,Wonderful old city,"This is the BEST Side of Bremen. The old city with all these beautiful, coloured, stylish houses and little cafes and shops, hidden streets and shortcuts, here you breath the true Bremen. You cannot miss to visit this Gem!",
Germany,Schnoor Viertel,Bremen Germany,What can i say most relaxing city too be the best of all. Weather was awesome and food the German way. Greatest Freshest especially there cakes and breads. AMAZINGNESS,
Germany,Schnoor Viertel,"even tough it was a cold, windy rainy day it was very nice to visit",small main historical downtown of Bremen ! Very nice building - Market was going on so people were busy and owner of main Carussel even aggressive to visitors - ... not the best impression from Bremen people....,"Written October 29, 2017"
Germany,Schnoor Viertel,Quaint historical area of Bremen,,"Written October 29, 2017"
Germany,Schnoor Viertel,"Must-see old, romantic and interesting place","Very old, very romantic and very interesting houses. Interesting shops and nice cafes and restaurants.
A must-visit place in Bremen for singles, couples or families.","Written October 20, 2017"
Germany,Schnoor Viertel,Great walking experience,"We love to walk the alleys and shops. Spend the morning or afternoon and end with a nice meal and a beer. If the weather is nice, you'll spend the whole day here.","Written October 20, 2017"
Germany,Schnoor Viertel,Very interesting area to visit,"We spent time walking through the narrow streets of this very old part of Bremen. It is quite different to the main part of Bremen, and the little houses and shops are quite distinct and well cared for. Some building date back to the 15th Century. Well worth seeing for all ages.","Written October 18, 2017"
Germany,Schnoor Viertel,Well worth a visit! I go everytime im in Bremen,This is the old city. Small alleys and grandma/granpa ran little shops. Super cool place... and not just for your girlfriend that drags you along to that stuff... it's actually good! some epic restaurants with great local food. a few bars. Just cool.,"Written October 7, 2017"
Germany,Schnoor Viertel,Absolutely Charming Area,"Came across Schnoor by accident on a stroll, what a surprise and delight, dating from the 14th Century and spared damage by war, this fairytale district with it's narrow streets is like taking a time machine to the past and for me is the number one attraction in Bremen.",
Germany,Schnoor Viertel,Beautiful historical Place,"Had been stayed 3 weeks in Bremen and this place is the most often I visited when after office hour. This place is old parts of Bremen and still good while others part of the city was broken because bombed in World War 2. Although some of them are reconstructed, but we can feel the history.
One building to the others is separated by small and thin alley, there is one of the alley is fit for one thiny person only, and fortunately I can pass it!
If you like to buy some gift, this is the right place also. It was so excited to walked atound this small historical place.",
Germany,Schnoor Viertel,Don't miss Schnoor when you are in Bremen,"While on a German city and rivers cruise, we had a visit to Bremen, and decided to visit Schnoor, the old part of the city with all the character. It's so near the popular main square/plaza that a minute's walk will take you there. Little narrow streets, individual shops, plenty of cafes (recommend Cafe Tolke) and a street magician was icing on the cake of our visit. Another ""don't miss it"" venue.","Written September 26, 2017"
Germany,Schnoor Viertel,Cutest part of Bremen,"It's a little hidden gem, a fairy-tale like part of old town, with narrow and super-cosy streets, caffes, restaurants, shops. One should not miss it when in Bremen.","Written September 25, 2017"
Germany,Schnoor Viertel,Super cute!,"Always worth a visit! It's a super cute area with little lanes and nice stores where you can have a coffee and tasty cake, buy chocolate and little treats.","Written September 24, 2017"
Germany,Schnoor Viertel,Nice Especially The Little Lanes!,Was here in mid Dec 2014 with my German couple friend and their teenage son and revisited now again with my family on 13 September .Very nice place and 10 mins walk from the city center. Nostalgic and quite similar to Freiburg in the Black Forest with small and narrow lanes and little cafes. We had cookies and tea in one of the cafe . Will be back again for sure .,"Written October 28, 2017"
Germany,Schnoor Viertel,"Must-see old, romantic and interesting place","Very old, very romantic and very interesting houses. Interesting shops and nice cafes and restaurants.
A must-visit place in Bremen for singles, couples or families.","Written October 20, 2017"
Germany,Schnoor Viertel,Great walking experience,"We love to walk the alleys and shops. Spend the morning or afternoon and end with a nice meal and a beer. If the weather is nice, you'll spend the whole day here.","Written October 20, 2017"
Germany,Schnoor Viertel,Very interesting area to visit,"We spent time walking through the narrow streets of this very old part of Bremen. It is quite different to the main part of Bremen, and the little houses and shops are quite distinct and well cared for. Some building date back to the 15th Century. Well worth seeing for all ages.","Written October 18, 2017"
Germany,Schnoor Viertel,Well worth a visit! I go everytime im in Bremen,This is the old city. Small alleys and grandma/granpa ran little shops. Super cool place... and not just for your girlfriend that drags you along to that stuff... it's actually good! some epic restaurants with great local food. a few bars. Just cool.,"Written October 7, 2017"
Germany,Schnoor Viertel,Absolutely Charming Area,"Came across Schnoor by accident on a stroll, what a surprise and delight, dating from the 14th Century and spared damage by war, this fairytale district with it's narrow streets is like taking a time machine to the past and for me is the number one attraction in Bremen.",
Germany,Schnoor Viertel,Beautiful historical Place,"Had been stayed 3 weeks in Bremen and this place is the most often I visited when after office hour. This place is old parts of Bremen and still good while others part of the city was broken because bombed in World War 2. Although some of them are reconstructed, but we can feel the history.
One building to the others is separated by small and thin alley, there is one of the alley is fit for one thiny person only, and fortunately I can pass it!
If you like to buy some gift, this is the right place also. It was so excited to walked atound this small historical place.",
